Order Date,Region,Category,Sales,Profit
11-03-2017,South,Office Supplies,16.272,5.2884
07-03-2016,East,Office Supplies,706.86,197.9208
9/26/2014,East,Office Supplies,5.97,-4.577
9/26/2014,East,Furniture,21.184,4.7664
9/26/2014,East,Office Supplies,41.376,3.1032
7/14/2014,East,Office Supplies,17.94,4.485
9/28/2017,East,Office Supplies,2.655,-1.8585
8/28/2015,West,Office Supplies,892.35,267.705
8/28/2015,West,Furniture,307.666,28.9568
8/28/2015,West,Office Supplies,728.82,29.1528
8/28/2015,West,Office Supplies,41.36,13.959
8/28/2015,West,Technology,43.176,15.1116
8/28/2015,West,Furniture,4.16,1.7472
9/20/2015,East,Office Supplies,61.4,28.858
9/20/2015,East,Office Supplies,24.448,8.8624
11-07-2016,East,Technology,263.96,71.2692
11-07-2016,East,Technology,359.97,100.7916
11-07-2016,East,Office Supplies,12.96,6.2208
11-07-2016,East,Office Supplies,116.82,5.841
11-07-2016,East,Office Supplies,276.784,89.9548
10/20/2015,West,Technology,239.97,86.3892
10/20/2015,West,Furniture,16.02,6.0876
01-01-2017,Central,Office Supplies,454.56,-107.958
01-01-2017,Central,Furniture,141.42,-187.3815
01-01-2017,Central,Furniture,310.744,-26.6352
01-01-2017,Central,Office Supplies,12.736,2.2288
01-01-2017,Central,Office Supplies,6.47,-9.705
01-01-2017,Central,Office Supplies,13.748,-22.6842
01-01-2017,Central,Office Supplies,15.224,-38.8212
6/23/2015,South,Furniture,27.42,9.3228
6/23/2015,South,Office Supplies,165.98,74.691
6/23/2015,South,Technology,75,18
11/22/2016,East,Office Supplies,134.272,46.9952
10/26/2015,West,Office Supplies,146.544,47.6268
10/26/2015,West,Office Supplies,131.904,47.8152
10/26/2015,West,Office Supplies,203.88,20.388
10/26/2015,West,Office Supplies,14.301,-10.4874
10/26/2015,West,Office Supplies,718.64,-161.694
10/20/2016,South,Furniture,61.1,18.33
4/28/2017,South,Office Supplies,28.08,5.265
9/29/2016,West,Office Supplies,10.496,1.1808
07-10-2015,West,Office Supplies,39.92,12.974
08-07-2015,East,Office Supplies,77.58,20.1708
12-07-2014,West,Office Supplies,269.36,70.0336
12-10-2015,West,Office Supplies,5.76,2.8224
11-08-2017,East,Office Supplies,109.9,32.97
7/27/2017,West,Furniture,23.88,10.5072
7/27/2017,West,Office Supplies,26.2,12.052
7/27/2017,West,Office Supplies,12.96,6.2208
7/27/2017,West,Technology,234.95,32.893
12/28/2017,West,Office Supplies,118.25,34.2925
12/28/2017,West,Office Supplies,4.28,1.926
03-10-2016,West,Technology,26.85,5.1015
03-10-2016,West,Technology,3357.6,377.73
5/22/2015,West,Office Supplies,8.26,3.7996
5/22/2015,West,Technology,2973.32,334.4985
5/22/2015,West,Office Supplies,104.79,29.3412
5/22/2015,West,Technology,775.728,58.1796
2/17/2017,Central,Furniture,89.0664,-17.0274
2/17/2017,Central,Office Supplies,175.44,52.632
2/17/2017,Central,Technology,438.336,-87.6672
12-08-2017,East,Furniture,215.544,-58.5048
11/18/2017,Central,Office Supplies,55.584,20.844
11/18/2017,Central,Furniture,127.386,-25.4772
12-01-2016,Central,Furniture,248.43,-17.745
12-01-2016,Central,Office Supplies,11.648,-30.8672
12-01-2016,Central,Furniture,85.246,-1.2178
10-03-2017,Central,Office Supplies,20.64,2.322
8/29/2017,West,Furniture,148.02,41.4456
11/24/2017,Central,Office Supplies,33.29,7.9896
6/30/2017,West,Office Supplies,204.95,100.4255
7/22/2017,Central,Furniture,526.344,-75.192
11-11-2016,West,Furniture,41.96,10.9096
11-11-2016,West,Furniture,451.152,0
11-11-2016,West,Office Supplies,31.504,11.0264
12-09-2014,East,Office Supplies,30.672,9.585
12-09-2014,East,Technology,1079.976,125.9972
09-07-2017,West,Furniture,161.568,-28.2744
02-06-2015,Central,Office Supplies,2.934,-4.9878
02-06-2015,Central,Technology,18.528,4.4004
02-06-2015,Central,Office Supplies,670.752,-125.766
8/26/2017,Central,Furniture,64.96,-43.848
7/20/2014,West,Technology,41.94,15.0984
7/20/2014,West,Office Supplies,11.96,5.8604
7/20/2014,West,Office Supplies,13.12,3.8048
7/20/2014,West,Office Supplies,535.41,160.623
10-08-2015,Central,Furniture,72.78,-70.9605
2/16/2015,West,Office Supplies,36.84,17.3148
2/16/2015,West,Office Supplies,87.71,41.2237
08-12-2016,South,Furniture,562.2925,-255.5875
11-09-2014,East,Furniture,56.52,21.4776
7/18/2016,East,Office Supplies,11.264,1.2672
7/18/2016,East,Office Supplies,284.08,24.857
7/18/2016,East,Office Supplies,18.496,6.7048
02-05-2016,West,Office Supplies,14.73,7.2177
02-05-2016,West,Office Supplies,186.54,50.3658
02-05-2016,West,Furniture,557.728,6.9716
02-05-2016,West,Technology,159.968,-31.9936
6/20/2014,Central,Office Supplies,471.9,155.727
6/20/2014,Central,Office Supplies,3.52,1.6896
06-09-2017,South,Office Supplies,49.12,23.0864
12/27/2016,West,Office Supplies,20.16,9.8784
1/26/2014,Central,Office Supplies,10.68,5.0196
1/26/2014,Central,Furniture,141.96,39.7488
3/23/2017,West,Office Supplies,32.48,4.872
3/23/2017,West,Office Supplies,20.04,9.6192
3/23/2017,West,Technology,13999.96,6719.9808
3/20/2017,East,Technology,238,38.08
3/20/2017,East,Office Supplies,61.96,27.882
10-04-2016,East,Furniture,239.372,-23.9372
11/18/2016,West,Technology,595,95.2
12/26/2017,Central,Office Supplies,16.032,5.6112
03-09-2016,East,Technology,199.75,87.89
2/16/2016,East,Furniture,227.96,36.4736
9/28/2015,East,Office Supplies,293.52,76.3152
9/28/2015,East,Technology,307.98,89.3142
11-02-2015,West,Furniture,96.96,33.936
11-02-2015,West,Office Supplies,117.488,41.1208
11-02-2015,West,Office Supplies,11.952,4.1832
11-02-2015,West,Furniture,512.499,-30.147
7/31/2016,West,Furniture,863.128,-32.3673
11-06-2017,West,Furniture,2036.86,366.6348
11-06-2017,West,Furniture,449.568,-73.0548
11-06-2017,West,Technology,108.96,32.688
2/14/2016,South,Office Supplies,264.18,68.6868
07-09-2014,West,Office Supplies,2.88,1.4112
07-09-2014,West,Office Supplies,41.904,14.1426
07-09-2014,West,Office Supplies,23.92,4.0664
1/30/2016,Central,Office Supplies,156.512,52.8228
9/22/2016,East,Office Supplies,128.34,37.2186
12/22/2017,West,Technology,474.95,142.485
09-02-2016,West,Technology,999.98,449.991
08-02-2015,West,Furniture,277.5,-188.7
11/21/2015,East,Furniture,1252.704,-480.2032
11/21/2015,East,Technology,110.97,-24.0435
5/18/2017,Central,Furniture,22.608,-10.1736
5/18/2017,Central,Furniture,1.892,-0.9933
7/23/2017,Central,Office Supplies,63.312,20.5764
9/13/2015,Central,Office Supplies,7.824,2.934
9/13/2015,Central,Furniture,170.072,-12.148
12-10-2016,East,Office Supplies,62.82,29.5254
10-02-2015,East,Office Supplies,19.44,9.3312
10-02-2015,East,Office Supplies,7.38,3.6162
11/17/2017,East,Office Supplies,38.88,18.6624
11/17/2017,East,Furniture,187.76,76.9816
11/30/2015,South,Office Supplies,6.048,-4.2336
11/30/2015,South,Office Supplies,98.352,9.8352
11/30/2015,South,Furniture,335.744,25.1808
12-06-2015,West,Office Supplies,8.96,4.3904
09-05-2017,South,Technology,89.568,-1.1196
09-05-2017,South,Office Supplies,71.96,7.196
09-05-2017,South,Office Supplies,15.552,5.4432
4/24/2017,Central,Office Supplies,10.43,-18.2525
4/24/2017,Central,Office Supplies,72.784,-18.196
11-08-2015,East,Office Supplies,67.15,16.7875
11-08-2015,East,Technology,549.98,142.9948
11-08-2015,East,Furniture,11.82,4.728
11-08-2015,East,Technology,4643.8,2229.024
11-08-2015,East,Furniture,577.764,115.5528
4/26/2015,South,Furniture,191.5155,-76.6062
4/26/2015,South,Office Supplies,2.624,0.4264
9/20/2015,South,Office Supplies,1369.764,-913.176
9/20/2015,South,Office Supplies,294.368,-58.8736
09-07-2017,South,Office Supplies,81.568,7.1372
11-07-2016,Central,Furniture,44.46,-17.784
11-07-2016,Central,Office Supplies,314.088,19.6305
9/25/2015,South,Office Supplies,6.336,-4.6464
9/25/2015,South,Office Supplies,10.48,3.799
9/25/2015,South,Office Supplies,2.469,-1.8106
9/25/2015,South,Office Supplies,3.264,-2.2848
10-03-2014,Central,Office Supplies,4.344,0.8688
10-03-2014,Central,Furniture,31.776,-19.0656
10-03-2014,Central,Office Supplies,4.928,1.7248
10-03-2014,Central,Office Supplies,1.788,-3.0396
10-03-2014,Central,Office Supplies,15.072,-3.768
2/18/2014,Central,Office Supplies,12.624,-2.5248
06-12-2016,West,Office Supplies,185.88,83.646
06-12-2016,West,Office Supplies,12.96,6.2208
11-01-2017,East,Office Supplies,189.7,91.056
11-01-2017,East,Office Supplies,40.99,20.0851
04-04-2016,East,Furniture,82.64,7.4376
04-04-2016,East,Office Supplies,31.02,8.0652
04-04-2016,East,Technology,89.97,37.7874
6/30/2016,South,Office Supplies,35.97,9.7119
6/30/2016,South,Furniture,1266.86,291.3778
9/22/2014,West,Office Supplies,169.45,42.3625
9/22/2014,West,Office Supplies,40.68,0.4068
05-01-2017,South,Office Supplies,3.328,0.416
05-01-2017,South,Furniture,933.262,-458.1468
05-01-2017,South,Furniture,2803.92,0
10/20/2017,South,Office Supplies,4.768,-0.7748
10/20/2017,South,Office Supplies,6.672,2.502
10/20/2017,South,Office Supplies,4.448,1.112
10/20/2017,South,Furniture,43.936,6.0412
09-01-2014,East,Office Supplies,23.744,8.3104
09-01-2014,East,Technology,357,57.12
08-12-2014,West,Technology,806.336,50.396
08-12-2014,West,Furniture,85.44,31.6128
8/19/2014,South,Office Supplies,344.91,10.3473
05-10-2015,Central,Office Supplies,70.97,-191.619
05-10-2015,Central,Office Supplies,36.784,3.6784
05-10-2016,East,Technology,743.988,-123.998
03-05-2015,Central,Office Supplies,11.212,-16.818
03-05-2015,Central,Furniture,4.712,-1.8848
03-05-2015,Central,Office Supplies,180.98,-470.548
03-05-2015,Central,Office Supplies,60.416,6.0416
08-12-2017,West,Technology,299.99,89.997
08-12-2017,West,Office Supplies,192.16,92.2368
08-12-2017,West,Technology,242.624,27.2952
08-12-2017,West,Office Supplies,46.74,11.685
08-12-2017,West,Technology,174.95,12.2465
08-12-2017,West,Office Supplies,100.704,37.764
6/26/2016,Central,Office Supplies,368.91,180.7659
6/26/2016,Central,Office Supplies,8.02,3.7694
6/26/2016,Central,Office Supplies,171.04,44.4704
12/15/2016,South,Office Supplies,19.44,9.3312
9/13/2015,South,Office Supplies,13.092,-10.0372
12/30/2014,East,Office Supplies,122.94,30.735
12/30/2014,East,Office Supplies,35.448,12.8499
4/29/2014,East,Technology,19.98,5.1948
1/30/2017,Central,Furniture,69.375,-47.175
1/30/2017,Central,Office Supplies,31.68,2.772
1/30/2017,Central,Technology,2003.168,250.396
1/30/2017,Central,Office Supplies,9.344,3.1536
12/25/2016,East,Furniture,2563.056,313.2624
10/20/2016,West,Furniture,387.136,4.8392
6/13/2015,East,Office Supplies,3.424,0.2996
6/30/2017,East,Office Supplies,1085.42,282.2092
6/26/2015,East,Office Supplies,43.056,15.6078
2/21/2016,South,Office Supplies,3.762,-2.7588
2/21/2016,South,Office Supplies,34.86,-26.726
2/21/2016,South,Office Supplies,432.456,32.4342
4/22/2017,South,Office Supplies,675.06,87.7578
05-09-2017,South,Office Supplies,65.232,22.0158
05-09-2017,South,Furniture,207,25.875
12/21/2015,Central,Technology,600.53,137.264
12/21/2015,Central,Office Supplies,59.904,14.2272
12/21/2015,Central,Technology,637.44,135.456
12/21/2015,Central,Furniture,51.756,-33.6414
08-12-2014,South,Office Supplies,31.104,10.8864
08-12-2014,South,Office Supplies,47.96,4.1965
08-12-2014,South,Technology,158.928,41.7186
08-12-2014,South,Office Supplies,211.248,15.8436
08-12-2014,South,Office Supplies,5.552,-1.041
08-12-2014,South,Office Supplies,2.952,0.9963
12-11-2015,East,Office Supplies,10.332,-7.5768
11-03-2017,West,Office Supplies,18.368,5.9696
3/13/2017,East,Technology,299.9,74.975
5/30/2016,South,Office Supplies,26.55,12.744
5/30/2016,South,Technology,111.98,26.8752
07-05-2015,South,Furniture,4.928,0.7392
07-05-2015,South,Office Supplies,11.784,4.2717
03-11-2014,West,Office Supplies,7.98,2.0748
4/20/2015,Central,Office Supplies,180.96,81.432
7/26/2017,West,Technology,1649.95,659.98
7/26/2017,West,Furniture,362.352,45.294
10/31/2014,West,Technology,73.584,8.2782
11-03-2017,West,Furniture,486.368,36.4776
08-11-2016,Central,Office Supplies,32.4,15.552
08-11-2016,Central,Office Supplies,41.86,19.2556
08-11-2016,Central,Office Supplies,77.56,35.6776
7/25/2016,West,Office Supplies,37.17,11.151
03-01-2014,Central,Office Supplies,137.352,8.5845
03-01-2014,Central,Furniture,376.509,-43.0296
1/26/2017,South,Furniture,62.72,24.4608
1/26/2017,South,Technology,2939.93,764.3818
07-12-2014,Central,Furniture,512.358,-14.6388
07-12-2014,Central,Office Supplies,3.488,0.5668
07-12-2014,Central,Office Supplies,22.288,3.9004
07-12-2014,Central,Office Supplies,16.032,5.6112
04-11-2017,South,Office Supplies,1.752,0.1533
04-11-2017,South,Office Supplies,20.992,2.3616
11/13/2017,East,Office Supplies,11.21,3.363
12-05-2015,Central,Office Supplies,45.04,4.504
9/26/2016,Central,Office Supplies,15.624,-24.9984
11/19/2016,East,Office Supplies,8.74,2.2724
11/19/2016,East,Office Supplies,44.75,20.585
09-08-2017,South,Office Supplies,61.68,5.397
09-08-2017,South,Technology,158.376,13.8579
7/21/2017,Central,Office Supplies,2.864,-4.5824
7/21/2017,Central,Office Supplies,94.192,-164.836
10-06-2017,East,Office Supplies,143.7,68.976
10-06-2017,East,Office Supplies,6.48,3.1104
11-07-2017,East,Technology,7.88,2.5216
03-09-2016,East,Office Supplies,11.21,3.363
03-09-2016,East,Furniture,354.9,88.725
03-09-2016,East,Office Supplies,17.94,8.7906
03-09-2016,East,Office Supplies,51.8,23.31
5/13/2017,East,Office Supplies,299.52,149.76
07-02-2016,South,Office Supplies,7.7,3.157
12/27/2014,South,Office Supplies,23.92,11.7208
12/27/2014,South,Technology,498,184.26
4/13/2017,West,Furniture,436.704,-38.2116
11/14/2014,South,Office Supplies,32.4,15.552
06-11-2017,West,Office Supplies,61.44,16.5888
11/25/2016,South,Office Supplies,73.36,19.8072
3/21/2014,South,Office Supplies,59.2,22.2
3/21/2014,South,Furniture,32.952,6.5904
3/21/2014,South,Furniture,218.376,-10.9188
4/30/2015,East,Furniture,31.4,13.188
4/30/2015,East,Furniture,9.48,3.792
4/30/2015,East,Technology,209.5,58.66
4/30/2015,East,Furniture,24.3,10.449
4/30/2015,East,Office Supplies,6.48,3.1104
05-03-2017,East,Furniture,32.448,7.3008
05-03-2017,East,Office Supplies,26.388,-17.592
05-03-2017,East,Furniture,373.47,-112.041
05-03-2017,East,Office Supplies,64.2,-44.94
05-03-2017,East,Office Supplies,8,2.8
8/26/2016,South,Furniture,186.54,41.0388
04-11-2014,West,Office Supplies,87.08,24.3824
04-11-2014,West,Technology,105.584,9.2386
04-11-2014,West,Technology,217.44,91.3248
01-02-2017,Central,Office Supplies,31.744,3.968
01-02-2017,Central,Office Supplies,5.432,-13.58
01-02-2017,Central,Furniture,913.43,-169.637
01-02-2017,Central,Office Supplies,372.144,27.9108
4/28/2017,South,Technology,751.984,84.5982
1/30/2017,West,Technology,604.768,60.4768
09-07-2014,West,Office Supplies,27.36,7.3872
09-07-2014,West,Office Supplies,20.56,9.6632
09-07-2014,West,Office Supplies,83.92,31.47
06-11-2016,West,Furniture,902.712,33.8517
10/17/2016,West,Furniture,120.666,21.294
12/27/2014,Central,Office Supplies,4.984,-8.4728
11/24/2016,West,Furniture,82.26,33.7266
11-10-2016,West,Office Supplies,29.74,4.461
01-05-2015,West,Office Supplies,87.36,23.5872
01-05-2015,West,Office Supplies,56.16,17.55
3/21/2017,South,Office Supplies,64.384,8.048
11-12-2015,Central,Office Supplies,64.784,-14.5764
11-12-2015,Central,Office Supplies,15.552,5.6376
11-12-2015,Central,Office Supplies,223.888,69.965
09-09-2014,Central,Office Supplies,10.896,3.405
3/17/2016,West,Technology,84.784,-20.1362
02-08-2016,Central,Furniture,241.5,0
11/26/2016,East,Technology,59.97,14.9925
11/26/2016,East,Office Supplies,13.36,6.4128
09-04-2017,West,Office Supplies,11.808,4.1328
5/28/2015,East,Office Supplies,16.24,2.436
5/28/2015,East,Office Supplies,77.55,21.714
11-01-2014,East,Office Supplies,76.12,22.0748
12/27/2016,East,Office Supplies,17.184,6.2292
12-04-2017,West,Office Supplies,11.76,5.7624
12/23/2017,East,Furniture,27.46,9.8856
12-01-2016,East,Technology,137.94,35.8644
12-01-2016,East,Furniture,111.15,48.906
12-01-2016,East,Office Supplies,901.95,297.6435
12-01-2016,East,Furniture,366.009,-47.0583
6/30/2014,South,Office Supplies,310.688,108.7408
09-03-2014,Central,Office Supplies,7.68,-11.52
11-02-2017,East,Furniture,155.372,-35.5136
4/13/2015,West,Office Supplies,10.744,0.8058
12-05-2015,East,Office Supplies,232.4,78.435
12-05-2015,East,Furniture,164.646,12.8058
12-05-2015,East,Office Supplies,22.68,11.1132
02-01-2016,West,Office Supplies,105.52,48.5392
07-08-2017,East,Furniture,83.92,5.8744
07-08-2017,East,Technology,141.9,58.179
07-08-2017,East,Furniture,39.98,9.1954
07-08-2017,East,Office Supplies,28.91,8.673
07-08-2017,East,Office Supplies,174.95,45.487
12-11-2015,West,Office Supplies,110.528,38.6848
11/15/2016,South,Furniture,630.024,-199.5076
05-09-2016,South,Office Supplies,27.86,9.1938
03-10-2017,Central,Furniture,933.408,-173.3472
12/17/2016,Central,Office Supplies,51.84,18.144
12/17/2016,Central,Technology,165.6,-6.21
04-06-2017,Central,Office Supplies,106.32,49.9704
05-09-2017,West,Office Supplies,147.92,46.225
05-09-2017,West,Office Supplies,104.28,26.07
05-09-2017,West,Furniture,286.85,63.107
05-09-2017,West,Office Supplies,66.96,2.6784
05-09-2017,West,Technology,199.98,87.9912
10-12-2017,East,Technology,45,4.95
10-12-2017,East,Office Supplies,17.9,8.771
10-12-2017,East,Furniture,40.48,17.4064
10-12-2017,East,Furniture,2154.9,129.294
8/28/2016,East,Office Supplies,18.432,-12.288
10-02-2015,West,Office Supplies,10.944,0.9576
11/23/2017,Central,Office Supplies,4.36,0.1744
11-12-2017,West,Technology,62.352,-10.9116
12/19/2016,East,Furniture,303.92,-30.392
3/30/2014,Central,Office Supplies,129.3,6.465
11-08-2017,East,Furniture,274.2,112.422
9/14/2014,Central,Office Supplies,6.048,-1.3608
9/14/2014,Central,Office Supplies,6.848,2.14
9/14/2014,Central,Furniture,9.96,-6.723
9/14/2014,Central,Office Supplies,8.552,-13.6832
9/20/2015,West,Office Supplies,45.584,16.5242
12-10-2015,East,Technology,25.488,4.4604
5/28/2014,West,Office Supplies,136.96,51.36
3/14/2017,Central,Technology,49.616,4.9616
12-08-2016,East,Office Supplies,10.584,3.4398
05-06-2017,West,Office Supplies,84.416,27.4352
03-06-2016,East,Technology,431.94,-71.99
03-06-2016,East,Office Supplies,2.043,-1.4982
03-06-2016,East,Technology,68.238,-12.5103
10/23/2017,East,Furniture,240.744,-13.7568
10/23/2017,East,Furniture,35,14.7
10/23/2017,East,Furniture,210.68,50.5632
10/23/2017,East,Furniture,637.896,-127.5792
10/23/2017,East,Office Supplies,43.44,21.2856
10/23/2017,East,Office Supplies,2.22,0.666
4/28/2014,West,Technology,1679.96,125.997
4/18/2016,Central,Furniture,344.372,-93.4724
4/18/2016,Central,Office Supplies,1554.936,77.7468
4/18/2016,Central,Furniture,127.88,-67.137
5/22/2016,West,Technology,222.384,22.2384
5/28/2017,Central,Furniture,106.869,-29.0073
5/28/2017,Central,Office Supplies,3.564,-6.237
8/25/2014,Central,Office Supplies,25.68,-39.804
8/25/2014,Central,Office Supplies,12.384,-19.8144
8/30/2014,East,Office Supplies,25.3,11.891
